rowname	logFC	AveExpr	t	P.Value	adj.P.Val	z.std	Gene name	KEGG ID	KEGGFUN	KEGGPATH	COG ID	COGFUN	COGPATH	PFAM	superkingdom	phylum	class	order	family	genus	species	direction
2329	PlaceSamplesHere_532091_4449-7040	0.231328485163539	6.28910201966895	0.359467206884337	0.723209815588652	0.893066307270486	0.354172227539231	helY	K03727	ATP-dependent RNA helicase HelY [EC:3.6.4.-]	Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers	COG4581	Superfamily II RNA helicase	DNA replication, recombination and repair	PF00270 [DEAD/DEAH box helicase];PF12029 [Domain of unknown function (DUF3516)]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium acnes	ns
2330	PlaceSamplesHere_591119_3-299	0.250356951170318	5.01759873216296	0.358433389571428	0.72397070322978	0.89333048395923	0.353157052397918					ENOG410Y65V	Retrotransposon protein	Function unknown		Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	ns
2331	PlaceSamplesHere_436782_3291-3977	-0.285121313453094	4.83781881827551	-0.358332493332671	0.724044978480169	0.89333048395923	-0.353057973983308					ENOG410ZBUA		Function unknown		Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
2332	PlaceSamplesHere_155589_23398-24801	-0.250774192322387	5.96559561007519	-0.357484907926636	0.72466904334423	0.893717053455405	-0.352225648297772	otsA	K00697	trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]	Metabolism; Carbohydrate metabolism; Starch and sucrose metabolism | Brite Hierarchies; Protein families: metabolism; Glycosyltransferases	COG0380	Trehalose-6-phosphate synthase	Carbohydrate transport and metabolism	PF00982 [Glycosyltransferase family 20]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
2333	PlaceSamplesHere_442422_21415-22080	0.18815413740816	5.7878703706949	0.356336598275266	0.725634381740094	0.894523995664171	0.350938640682758	GRPE	K03687	molecular chaperone GrpE	Brite Hierarchies; Protein families: genetic information processing; Chaperones and folding catalysts | Brite Hierarchies; Protein families: genetic information processing; Mitochondrial biogenesis	COG0576	Molecular chaperone GrpE (heat shock protein)	Posttranslational modification, protein turnover, chaperones	PF01025 [GrpE]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
2334	PlaceSamplesHere_205294_10213-11199	-0.154008643300349	6.45868544573154	-0.355748708383709	0.725947998892416	0.894527182868289	-0.350520645468976	metE	K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	Metabolism; Amino acid metabolism; Cysteine and methionine metabolism | Metabolism; Metabolism of other amino acids; Selenocompound metabolism	ENOG410XYJG	Methionine synthase vitamin-b12 independent	Function unknown		Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
2335	PlaceSamplesHere_205324_22202-22846	-0.19411501924796	5.76760324266271	-0.355115662291161	0.726414532265026	0.894581694398401	-0.349898953729213					COG0705	Uncharacterized membrane protein (homolog of Drosophila rhomboid)	General function prediction only		Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
2336	PlaceSamplesHere_260049_12109-13596	-0.116063514567535	5.87931067625008	-0.360853411631197	0.726614338704681	0.894581694398401	-0.349632737591979	purF, PPAT	K00764	amidophosphoribosyltransferase [EC:2.4.2.14]	Metabolism; Nucleotide metabolism; Purine metabolism | Metabolism; Amino acid metabolism; Alanine, aspartate and glutamate metabolism | Brite Hierarchies; Protein families: metabolism; Peptidases	COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	Nucleotide transport and metabolism	PF13522 [Glutamine amidotransferase domain];PF13537 [Glutamine amidotransferase domain]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
2337	PlaceSamplesHere_402073_16026-16877	-0.266340475290625	5.75746888695538	-0.354073762721493	0.727182615441717	0.894898246474274	-0.348875717992125	purU	K01433	formyltetrahydrofolate deformylase [EC:3.5.1.10]	Metabolism; Carbohydrate metabolism; Glyoxylate and dicarboxylate metabolism | Metabolism; Metabolism of cofactors and vitamins; One carbon pool by folate	COG0788	Formyltetrahydrofolate hydrolase	Nucleotide transport and metabolism	PF00551 [Formyl transferase]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Unclassified Cutibacterium	ns
2338	PlaceSamplesHere_213714_4565-5377	0.260948735437847	5.51365416460114	0.353693386428115	0.727811790936961	0.89495665505714	0.34803780634623					COG2939	Carboxypeptidase C (cathepsin A)	Amino acid transport and metabolism		Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Unclassified Cutibacterium	ns
2339	PlaceSamplesHere_125690_11100-12758	0.202698147002128	5.68150463947411	0.357039817561563	0.727852439561422	0.89495665505714	0.347983680485526					ENOG4111Z68	Htaa domain protein	Function unknown	PF04213 [Htaa]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Unclassified Cutibacterium	ns
2340	PlaceSamplesHere_442295_34776-36056	-0.189877338049326	6.20894846973909	-0.350976978438194	0.729467296039329	0.896558950174834	-0.345834233659557	ahbD	K22227	heme synthase	Metabolism; Metabolism of cofactors and vitamins; Porphyrin and chlorophyll metabolism	COG0535	Predicted Fe-S oxidoreductases	General function prediction only		Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
2341	PlaceSamplesHere_564566_1-300	0.293828814597034	5.62799978103328	0.353466868222748	0.731373217722145	0.898447694022194	0.34329941917663					ENOG410Y65V	Retrotransposon protein	Function unknown		Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified Gammaproteobacteria	Unclassified Gammaproteobacteria	Unclassified Gammaproteobacteria	Unclassified Gammaproteobacteria	ns
2342	PlaceSamplesHere_141818_2-850	-0.23657009865903	13.2415682747664	-0.347596671369707	0.731964113751211	0.898447694022194	-0.342513994973179					ENOG410Y3WU		Function unknown		Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	ns
2343	PlaceSamplesHere_491366_155-457	0.348773314801792	6.78808435250619	0.347272187180908	0.732203951498051	0.898447694022194	0.342195260832059	OGDH, sucA	K00164	2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]	Metabolism; Carbohydrate metabolism; Citrate cycle (TCA cycle) | Metabolism; Amino acid metabolism; Lysine degradation | Metabolism; Amino acid metabolism; Tryptophan metabolism	ENOG4112A03	Retrotransposon protein	Function unknown	PF00078 [Reverse transcriptase (RNA-dependent DNA polymerase)]	Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	ns
2344	PlaceSamplesHere_156603_2-817	-0.227705186246567	10.9570792233448	-0.347689409419474	0.732253614321288	0.898447694022194	-0.342129265402552					ENOG410Y65V	Retrotransposon protein	Function unknown		Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	ns
2345	PlaceSamplesHere_245883_15-197	-0.290210151121764	6.46208081858505	-0.344177452941444	0.73449279642347	0.900728890739264	-0.339155226542568									Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Unclassified Enterobacteriaceae	Unclassified Enterobacteriaceae	ns
2346	PlaceSamplesHere_599016_3-302	0.25955958645244	5.69650090833319	0.34365380952845	0.734880332576982	0.900728890739264	0.338640813544902									Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	ns
2347	PlaceSamplesHere_500778_608-1750	-0.210179281674225	5.75871346269502	-0.343362725099859	0.735095788863096	0.900728890739264	-0.338354857020063	gcpE, ispG	K03526	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]	Metabolism; Metabolism of terpenoids and polyketides; Terpenoid backbone biosynthesis	COG0821	Enzyme involved in the deoxyxylulose pathway of isoprenoid biosynthesis	Lipid metabolism	PF04551 [GcpE protein]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
2348	PlaceSamplesHere_593128_9901-11901	-0.153503377891725	6.32210172657638	-0.348941549345085	0.735421206491842	0.900728890739264	-0.337923010737395	ABCB-BAC	K06147	ATP-binding cassette, subfamily B, bacterial	Brite Hierarchies; Protein families: signaling and cellular processes; Transporters	COG1132	ABC-type multidrug transport system, ATPase and permease components		PF00005 [ABC transporter];PF00664 [ABC transporter transmembrane region]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
2349	PlaceSamplesHere_40329_3-1049	-0.12107999804029	5.70229076815091	-0.349509944579268	0.735956447513573	0.900728890739264	-0.33721285479774	menF	K02552	menaquinone-specific isochorismate synthase [EC:5.4.4.2]	Metabolism; Metabolism of cofactors and vitamins; Ubiquinone and other terpenoid-quinone biosynthesis | Metabolism; Metabolism of terpenoids and polyketides; Biosynthesis of siderophore group nonribosomal peptides	COG1169	Isochorismate synthase	Secondary metabolites biosynthesis, transport and catabolism|Coenzyme metabolism	PF00425 [chorismate binding enzyme]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
2350	PlaceSamplesHere_374632_22370-23590	-0.280012699249803	6.15215044842541	-0.346466640106297	0.73599196565969	0.900728890739264	-0.337165735464583	rmuC	K09760	DNA recombination protein RmuC	Not Included in Pathway or Brite; Unclassified: genetic information processing; Replication and repair	COG1322	Uncharacterized protein conserved in bacteria	Function unknown	PF02646 [RmuC family]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
2351	PlaceSamplesHere_442020_16689-17732	-0.176178904204205	6.18794866744349	-0.340747647487116	0.737032438108842	0.901437722241161	-0.335785748196002	asd	K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	Metabolism; Amino acid metabolism; Glycine, serine and threonine metabolism | Metabolism; Amino acid metabolism; Cysteine and methionine metabolism | Metabolism; Amino acid metabolism; Lysine biosynthesis | Metabolism; Biosynthesis of other secondary metabolites; Monobactam biosynthesis	COG0136	Aspartate-semialdehyde dehydrogenase	Amino acid transport and metabolism	PF01118 [Semialdehyde dehydrogenase, NAD binding domain];PF02774 [Semialdehyde dehydrogenase, dimerisation domain]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
2352	PlaceSamplesHere_610453_5104-5721	-0.209543243003258	5.82656056200181	-0.340524165825041	0.737198025977472	0.901437722241161	-0.335566186665554					ENOG4111V49		Function unknown		Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
2353	PlaceSamplesHere_200349_27653-28024	-0.137987522275064	5.63753526307205	-0.339358765097393	0.738061738591851	0.901998705627652	-0.33442120731557	RP-L20, MRPL20, rplT	K02887	large subunit ribosomal protein L20	Genetic Information Processing; Translation; Ribosome | Brite Hierarchies; Protein families: genetic information processing; Ribosome	COG0292	Ribosomal protein L20	Translation, ribosomal structure and biogenesis	PF00453 [Ribosomal protein L20]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
2354	PlaceSamplesHere_544330_869-1783	0.109139618462864	6.30345865952494	0.33905886828348	0.738284058778683	0.901998705627652	0.33412655988343									Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
2355	PlaceSamplesHere_52737_22794-23411	-0.13122031864767	5.85641493417289	-0.341975912065701	0.738645636924132	0.902057261908197	-0.333647411748171	wbpD, wlbB	K13018	UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase [EC:2.3.1.201]	Metabolism; Carbohydrate metabolism; Amino sugar and nucleotide sugar metabolism | Brite Hierarchies; Protein families: metabolism; Lipopolysaccharide biosynthesis proteins	COG0110	Acetyltransferase (isoleucine patch superfamily)	General function prediction only	PF00132 [Bacterial transferase hexapeptide (six repeats)];PF14602 [Hexapeptide repeat of succinyl-transferase]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
2356	PlaceSamplesHere_525320_75-284	-0.311232121791598	6.37696106108373	-0.336581443944046	0.740121531743399	0.903476029411722	-0.331692410968564									Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	Unclassified Bacteria	ns
2357	PlaceSamplesHere_125690_22010-23506	-0.103344815731537	6.04123161900189	-0.339815302252018	0.741216377531907	0.903969202001536	-0.330242974616181	RP-S1, rpsA	K02945	small subunit ribosomal protein S1	Genetic Information Processing; Translation; Ribosome | Brite Hierarchies; Protein families: genetic information processing; Ribosome	COG0539	Ribosomal protein S1	Translation, ribosomal structure and biogenesis	PF00575 [S1 RNA binding domain]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Unclassified Cutibacterium	ns
2358	PlaceSamplesHere_216502_31355-32602	-0.125007672251839	6.75172487033201	-0.335032641794939	0.741271073340747	0.903969202001536	-0.330170582550973	thiO	K03153	glycine oxidase [EC:1.4.3.19]	Metabolism; Metabolism of cofactors and vitamins; Thiamine metabolism	COG0665	Glycine/D-amino acid oxidases (deaminating)	Amino acid transport and metabolism	PF01266 [FAD dependent oxidoreductase]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium acnes	ns
2359	PlaceSamplesHere_61079_254-331	0.228015350378982	5.79241249345871	0.334766756698622	0.741468479666768	0.903969202001536	0.329909321862985									Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus paranthracis	ns
2360	PlaceSamplesHere_389120_7184-7942	0.171733198687775	5.98886091568682	0.334312517703761	0.741805771834027	0.903997203302823	0.329462979021832					COG0739	Membrane proteins related to metalloendopeptidases	Cell envelope biogenesis, outer membrane	PF01551 [Peptidase family M23]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium acnes	ns
2361	PlaceSamplesHere_389120_7862-8809	-0.17033681908114	5.82033624692991	-0.338089832495898	0.742184856069287	0.904076088968771	-0.328961410549271	xerC	K03733	integrase/recombinase XerC	Brite Hierarchies; Protein families: genetic information processing; Chromosome and associated proteins	COG0582	Integrase	DNA replication, recombination and repair	PF00589 [Phage integrase family];PF02899 [Phage integrase, N-terminal SAM-like domain]	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Unclassified Propionibacteriaceae	Unclassified Propionibacteriaceae	ns
2362	PlaceSamplesHere_575903_304-603	0.269358267198872	4.25287340766623	0.335929126543969	0.74281474769898	0.904133958441858	0.328128180304734									Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Unclassified Clostridium	ns
